,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
n_providers,1.1325520161453524,3.103566754749103,3.8728383446567085e-11,0.05397933941221855,24458,Columbus,OH,AT&T,income_level_minus_internet_perc_broadband,-5.041978480292576,0.006419476859867952,0.019657819736258537,3.103566754749103,True,0.013238342876390585,3.0622152186810587
"C(race_quantile, Treatment('most white'))[T.more white]",0.29432490029876807,1.3422199204853167,1.0774357636704885e-06,0.005294845713989527,24458,Columbus,OH,AT&T,race_quantile_alone,-2.339264690626653,0.08792286321294297,0.11456468673718448,1.3422199204853167,True,0.026641823524241506,1.3030136024996921
"C(race_quantile, Treatment('most white'))[T.less white]",0.24609125753600675,1.2790162880910798,5.42630643982534e-05,0.005294845713989527,24458,Columbus,OH,AT&T,race_quantile_alone,-2.339264690626653,0.08792286321294297,0.10976210008203466,1.2790162880910798,True,0.021839236869091685,1.2483908743531087
"C(race_quantile, Treatment('most white'))[T.least white]",0.5457825680871533,1.7259585340832355,6.016249418483438e-21,0.005294845713989527,24458,Columbus,OH,AT&T,race_quantile_alone,-2.339264690626653,0.08792286321294297,0.14264633546483046,1.7259585340832355,True,0.05472347225188749,1.6224032094968417
"C(race_quantile, Treatment('most white'))[T.more white]",0.37395745108129574,1.453475305338535,3.2857798376911796e-09,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.010234828967399726,1.453475305338535,True,0.0031706459614000444,1.4488340631474557
"C(race_quantile, Treatment('most white'))[T.less white]",0.03641795002347221,1.037089207381586,0.5761586223018947,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.0073242689597791425,1.037089207381586,True,0.00026008595377946097,1.036817556051219
"C(race_quantile, Treatment('most white'))[T.least white]",0.14092321283494277,1.1513362367447162,0.028415999868788663,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.008124564175395888,1.1513362367447162,True,0.0010603811693962063,1.1501066957772206
ppl_per_sq_mile_standard,0.00045906426827099106,1.0004591696543979,0.9823221883045222,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.007067403740225151,1.0004591696543979,True,3.2207342254694446e-06,1.000455924517065
n_providers,1.3109799631748245,3.7098074061199826,7.040649416846562e-12,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.025714516364741924,3.7098074061199826,True,0.018650333358742242,3.640126019230012
internet_perc_broadband,-0.5141677758228469,0.5979980560299375,5.6909290386732885e-157,0.048738146819927275,24458,Columbus,OH,AT&T,race_quantile_controls,-4.945628656684353,0.007064183005999682,0.004236398293723056,-0.5979980560299375,False,-0.0028277847122766256,0.5997010963794455
"C(race_quantile, Treatment('most white'))[T.more white]",0.37402107853626393,1.4535677892152983,3.1462211245169276e-09,0.048738118167088285,24458,Columbus,OH,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-4.946040224984747,0.0070612967361658625,0.010231304900328806,1.4535677892152983,True,0.003170008164162944,1.448927198870868
"C(race_quantile, Treatment('most white'))[T.less white]",0.03643059655407915,1.037102323044923,0.5760103080584036,0.048738118167088285,24458,Columbus,OH,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-4.946040224984747,0.0070612967361658625,0.007321369119538432,1.037102323044923,True,0.0002600723833725699,1.036830683242719
"C(race_quantile, Treatment('most white'))[T.least white]",0.14097722544719427,1.1513984251019052,0.028241973187780843,0.048738118167088285,24458,Columbus,OH,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-4.946040224984747,0.0070612967361658625,0.008121683299689873,1.1513984251019052,True,0.0010603865635240104,1.150168815041156
n_providers,1.3111699533672612,3.7105123001023257,6.656128263729651e-12,0.048738118167088285,24458,Columbus,OH,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-4.946040224984747,0.0070612967361658625,0.025708965689708797,3.7105123001023257,True,0.018647668953542935,3.640827832377461
internet_perc_broadband,-0.5141588679527711,0.5980033829426519,4.919999638092818e-157,0.048738118167088285,24458,Columbus,OH,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-4.946040224984747,0.0070612967361658625,0.004234700029376161,-0.5980033829426519,False,-0.002826596706789701,0.5997057180287138
"C(race_quantile, Treatment('most white'))[T.more white]",0.32854673095393283,1.3889481456833574,1.5239522362669773e-07,0.04616518674753589,24458,Columbus,OH,AT&T,race_quantile_minus_n_providers ,-2.2904804817602167,0.09191443809246003,0.12325792370861333,1.3889481456833574,True,0.0313434856161533,1.3410072048161112
"C(race_quantile, Treatment('most white'))[T.less white]",0.0049553161541067035,1.0049676140381103,0.9390829673984961,0.04616518674753589,24458,Columbus,OH,AT&T,race_quantile_minus_n_providers ,-2.2904804817602167,0.09191443809246003,0.09232887660019938,1.0049676140381103,True,0.00041443850773935365,1.0045089598145882
"C(race_quantile, Treatment('most white'))[T.least white]",0.10883451420540143,1.114977822082619,0.08844821489479184,0.04616518674753589,24458,Columbus,OH,AT&T,race_quantile_minus_n_providers ,-2.2904804817602167,0.09191443809246003,0.10141083790432895,1.114977822082619,True,0.009496399811868922,1.1033178248048054
ppl_per_sq_mile_standard,0.0072512226345156005,1.0072775764098842,0.7221283702377106,0.04616518674753589,24458,Columbus,OH,AT&T,race_quantile_minus_n_providers ,-2.2904804817602167,0.09191443809246003,0.0925214635045623,1.0072775764098842,True,0.00060702541210228,1.0066042443896752
internet_perc_broadband,-0.5106604430336604,0.6000991166252512,6.5417893284728695e-155,0.04616518674753589,24458,Columbus,OH,AT&T,race_quantile_minus_n_providers ,-2.2904804817602167,0.09191443809246003,0.05726255360355891,-0.6000991166252512,False,-0.034651884488901115,0.6229984623956082
"C(race_quantile, Treatment('most white'))[T.more white]",0.3263954323221772,1.3859633152199862,8.343325026457172e-08,0.007274779212022242,24458,Columbus,OH,AT&T,race_quantile_minus_internet_perc_broadband,-4.473886640529505,0.011274350191010345,0.01555813476863811,1.3859633152199862,True,0.004283784577627764,1.379958445946043
"C(race_quantile, Treatment('most white'))[T.less white]",0.27225427365726035,1.312920800044718,8.793055130184703e-06,0.007274779212022242,24458,Columbus,OH,AT&T,race_quantile_minus_internet_perc_broadband,-4.473886640529505,0.011274350191010345,0.014750290163519026,1.312920800044718,True,0.0034759399725086803,1.3083051274458581
"C(race_quantile, Treatment('most white'))[T.least white]",0.5701606814255166,1.7685512019324958,2.0576690948714025e-22,0.007274779212022242,24458,Columbus,OH,AT&T,race_quantile_minus_internet_perc_broadband,-4.473886640529505,0.011274350191010345,0.019767977726878296,1.7685512019324958,True,0.00849362753586795,1.7533584988907285
ppl_per_sq_mile_standard,0.027530729131279005,1.0279132015016512,0.1521878605826896,0.007274779212022242,24458,Columbus,OH,AT&T,race_quantile_minus_internet_perc_broadband,-4.473886640529505,0.011274350191010345,0.011585407434798587,1.0279132015016512,True,0.00031105724378824133,1.0275898156894456
n_providers,1.054925519005585,2.871761254301775,9.618748245618093e-09,0.007274779212022242,24458,Columbus,OH,AT&T,race_quantile_minus_internet_perc_broadband,-4.473886640529505,0.011274350191010345,0.031708109245637286,2.871761254301775,True,0.02043375905462694,2.812411243968623
"C(redlining_grade, Treatment('rest'))[T.C]",0.04835526197749375,1.0495434519825275,0.5168420751693675,0.03765613852427685,24458,Columbus,OH,AT&T,redlining_grade_alone,-2.0123909072527395,0.1179080824088753,0.12303096143400279,1.0495434519825275,True,0.00512287902512748,1.043448073452358
"C(redlining_grade, Treatment('rest'))[T.D]",1.226756413971174,3.410150461643663,5.445695797359023e-50,0.03765613852427685,24458,Columbus,OH,AT&T,redlining_grade_alone,-2.0123909072527395,0.1179080824088753,0.3131067961165048,3.410150461643663,True,0.19519871370762953,2.6555159724397
"C(redlining_grade, Treatment('rest'))[T.C]",0.058397076717735585,1.0601358674161672,0.4389079771220894,0.0506927974984589,24458,Columbus,OH,AT&T,redlining_grade_controls,-2.9584069875477255,0.049340674580021976,0.05215307315289476,1.0601358674161672,True,0.0028123985728727846,1.056999597123699
"C(redlining_grade, Treatment('rest'))[T.D]",1.2287393733304244,3.416919360425613,1.7557892539253954e-47,0.0506927974984589,24458,Columbus,OH,AT&T,redlining_grade_controls,-2.9584069875477255,0.049340674580021976,0.15063010046854286,3.416919360425613,True,0.10128942588852088,3.052858554340336
ppl_per_sq_mile_standard,0.12087796292329513,1.128487186686333,5.361561013713178e-09,0.0506927974984589,24458,Columbus,OH,AT&T,redlining_grade_controls,-2.9584069875477255,0.049340674580021976,0.05532954937451681,1.128487186686333,True,0.005988874794494836,1.1213780485465785
n_providers,0.3858145777423389,1.4708119242612923,0.1674944382082788,0.0506927974984589,24458,Columbus,OH,AT&T,redlining_grade_controls,-2.9584069875477255,0.049340674580021976,0.07092329183376439,1.4708119242612923,True,0.021582617253742414,1.437420392758092
internet_perc_broadband,-0.2164977829731063,0.8053343203685391,4.636485041637495e-16,0.0506927974984589,24458,Columbus,OH,AT&T,redlining_grade_controls,-2.9584069875477255,0.049340674580021976,0.04012109921768053,-0.8053343203685391,False,-0.00921957536234145,0.8131445214153101
"C(redlining_grade, Treatment('rest'))[T.C]",0.059584377956434786,1.061395315568964,0.4283196110538353,0.04633130779759298,24458,Columbus,OH,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-2.8166716494161492,0.05642989204443693,0.05968763341597521,1.061395315568964,True,0.003257741371538281,1.0577307744798254
"C(redlining_grade, Treatment('rest'))[T.D]",1.1608683969069449,3.1927046074401413,1.0517560572517222e-43,0.04633130779759298,24458,Columbus,OH,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-2.8166716494161492,0.05642989204443693,0.16032616510208242,3.1927046074401413,True,0.10389627305764548,2.841156686527597
n_providers,0.35239157492968753,1.4224654164742798,0.20672177697778404,0.04633130779759298,24458,Columbus,OH,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-2.8166716494161492,0.05642989204443693,0.0784005265918276,1.4224654164742798,True,0.02197063454739067,1.3893439053558603
internet_perc_broadband,-0.19349838362637464,0.8240711682009361,1.5962046018185803e-13,0.04633130779759298,24458,Columbus,OH,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-2.8166716494161492,0.05642989204443693,0.046968533989468646,-0.8240711682009361,False,-0.009461358054968283,0.8323342875170179
"C(redlining_grade, Treatment('rest'))[T.C]",0.05574467522593929,1.0573276873168183,0.45973055471580115,0.05043429582994974,24458,Columbus,OH,AT&T,redlining_grade_minus_n_providers ,-2.1779608973229814,0.10174713970889432,0.10695620008274394,1.0573276873168183,True,0.005209060373849619,1.0511961357218798
"C(redlining_grade, Treatment('rest'))[T.D]",1.2259546561213206,3.407417442498039,2.5041052947113864e-47,0.05043429582994974,24458,Columbus,OH,AT&T,redlining_grade_minus_n_providers ,-2.1779608973229814,0.10174713970889432,0.27848152970487977,3.407417442498039,True,0.17673438999598545,2.7369961504729754
ppl_per_sq_mile_standard,0.12013866096652429,1.127653202222184,6.393241451239809e-09,0.05043429582994974,24458,Columbus,OH,AT&T,redlining_grade_minus_n_providers ,-2.1779608973229814,0.10174713970889432,0.11326437082269426,1.127653202222184,True,0.011517231113799944,1.1131946425889863
internet_perc_broadband,-0.21304816549712202,0.8081172129117989,9.509568271205381e-16,0.05043429582994974,24458,Columbus,OH,AT&T,redlining_grade_minus_n_providers ,-2.1779608973229814,0.10174713970889432,0.08386087482819463,-0.8081172129117989,False,-0.017886264880699693,0.8242086713014877
"C(redlining_grade, Treatment('rest'))[T.C]",0.0400589295449269,1.0408721105049092,0.5921229140564199,0.04086783331909927,24458,Columbus,OH,AT&T,redlining_grade_minus_internet_perc_broadband,-2.374800495596086,0.08511457914658721,0.08828626028655437,1.0408721105049092,True,0.0031716811399671585,1.037263664718412
"C(redlining_grade, Treatment('rest'))[T.D]",1.288321995043735,3.6266958334674317,2.355845475704631e-53,0.04086783331909927,24458,Columbus,OH,AT&T,redlining_grade_minus_internet_perc_broadband,-2.374800495596086,0.08511457914658721,0.25228197953806153,3.6266958334674317,True,0.16716740039147432,2.9640278089558896
ppl_per_sq_mile_standard,0.10068102942530703,1.1059238283387727,7.732292942140288e-07,0.04086783331909927,24458,Columbus,OH,AT&T,redlining_grade_minus_internet_perc_broadband,-2.374800495596086,0.08511457914658721,0.09328917751788704,1.1059238283387727,True,0.00817459837129983,1.0960422815135027
n_providers,0.15475676397074986,1.1673739791578643,0.5786365999240991,0.04086783331909927,24458,Columbus,OH,AT&T,redlining_grade_minus_internet_perc_broadband,-2.374800495596086,0.08511457914658721,0.0979649397616361,1.1673739791578643,True,0.012850360615048892,1.1509771973719987
"C(income_level, Treatment('Upper Income'))[T.Low]",1.0321237161295977,2.8070208245080814,6.890331270830024e-122,0.02846396542013352,21441,Detroit,MI,AT&T,income_level_alone,-1.040930650804999,0.2609704641350211,0.49779828056196296,2.8070208245080814,True,0.23682781642694184,1.9074889651282976
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.7026517289588367,2.0190997201217566,1.0834531707632926e-56,0.02846396542013352,21441,Detroit,MI,AT&T,income_level_alone,-1.040930650804999,0.2609704641350211,0.41622760800842984,2.0190997201217566,True,0.15525714387340872,1.5949222812934174
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.2109931180368051,1.2349038564692614,4.008992097174208e-06,0.02846396542013352,21441,Detroit,MI,AT&T,income_level_alone,-1.040930650804999,0.2609704641350211,0.3036582787058577,1.2349038564692614,True,0.04268781457083659,1.1635733557524377
"C(income_level, Treatment('Upper Income'))[T.Low]",0.858542442289786,2.35971875963434,1.0639612500071508e-64,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.570383635652675,2.35971875963434,True,0.21032874159139042,1.5841574300489596
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.6181614172050734,1.8555133887547133,3.857423778484309e-39,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.5107572197610006,1.8555133887547133,True,0.15070232569971603,1.4185537488460445
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.11925546343104451,1.1266577013697658,0.012634344933023857,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.3879659277356917,1.1266577013697658,True,0.027911033674407115,1.0775188287529744
ppl_per_sq_mile_standard,-0.3244481700287885,0.7229261759217549,5.12666538501477e-79,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.28913803451832926,-0.7229261759217549,False,-0.07091685954295535,0.8030387568322161
n_providers,-0.36252127832735853,0.6959195055180425,1.6692619297880506e-06,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.2813758470324645,-0.6959195055180425,False,-0.07867904702882011,0.7814804122189539
internet_perc_broadband,-0.06572703301022308,0.9363864319948683,0.0002846764468364946,0.045820709514005076,21441,Detroit,MI,AT&T,income_level_controls,-0.575125897375038,0.3600548940612846,0.3450537587721813,-0.9363864319948683,False,-0.015001135289103296,0.9583365327439488
"C(income_level, Treatment('Upper Income'))[T.Low]",0.8835883553983049,2.4195664117032676,8.661421336144434e-70,0.030505642387825604,21441,Detroit,MI,AT&T,income_level_minus_ppl_per_sq_mile_standard,-0.6844602414361272,0.3352665510500025,0.5496181817051778,2.4195664117032676,True,0.21435163065517532,1.6393469016931737
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.6190145265467863,1.8570970199695782,4.371469522913901e-40,0.030505642387825604,21441,Detroit,MI,AT&T,income_level_minus_ppl_per_sq_mile_standard,-0.6844602414361272,0.3352665510500025,0.48364440863711666,1.8570970199695782,True,0.14837785758711414,1.442566838601757
